position,16.65019611226807,-1.0621653626575276,0.0
position,15.41446559677167,-2.421079450952398,0.0
position,16.107614078090194,-4.3794814680525,0.0
position,16.35025054243172,-6.197230804969807,0.0
position,16.099104171683713,-7.322036669724513,0.0
position,14.559496174377095,-7.771347477910596,0.0
position,10.399917474205246,-5.048173832286899,0.0
position,8.762297460378798,-5.1437527322485455,0.0
position,7.740717133951958,-5.060392267324531,0.0
position,7.362078663670768,-4.650411023471795,0.0
position,7.301298909483865,-4.557112633652021,0.0
