position,13.727014267372455,-1.7447821869560778,0.0
position,15.47366929686079,-2.719115599864933,0.0
position,16.033675127320127,-4.661951174935824,0.0
position,16.277079236897197,-6.462177972182218,0.0
position,16.414421876836414,-7.336851303556335,0.0
position,11.720017293712424,-4.642322253958747,0.0
position,10.382840085040305,-5.262776410580144,0.0
position,8.849589356746549,-5.988296741840498,0.0
position,8.072060562496818,-6.280826984036603,0.0
position,7.1709882096168664,-8.041525935833343,0.0
position,7.339004392830011,-4.664276284219047,0.0
