position,16.11146091311571,-1.6888359202022172,0.0
position,15.923246233054584,-3.007866067213481,0.0
position,16.184466627588144,-4.913902053918891,0.0
position,16.319157707888603,-6.85806885304781,0.0
position,15.11413063048224,-5.716091652875882,0.0
position,13.219231793247385,-5.341847187213394,0.0
position,12.365111801857536,-8.095299139685368,0.0
position,10.388320193235401,-7.815152295587337,0.0
position,8.653997348936237,-7.649138235204111,0.0
position,6.691717357444884,-7.499668262964493,0.0
position,5.5911169123425095,-6.357083927416658,0.0
