position,15.717622188938718,-1.4457541939349863,0.0
position,13.765739441293812,-2.266543623579458,0.0
position,15.267448394954844,-4.797521453323213,0.0
position,13.633966847735067,-6.233280715646704,0.0
position,15.946894880714012,-8.052204587397677,0.0
position,14.096186668597568,-8.612971607988955,0.0
position,11.856496918767077,-7.977448613111788,0.0
position,10.0939399101495,-7.934553611787251,0.0
position,8.452931077632075,-7.410748690899361,0.0
position,6.93808030595584,-7.422274212564754,0.0
position,4.93988626180555,-7.188572736882301,0.0
