position,15.64661033529692,-1.4976621783187074,0.0
position,13.48555381877547,-2.085754947956621,0.0
position,11.84634654439362,-4.477072877136232,0.0
position,15.550433933420154,-6.910306791859386,0.0
position,15.576733303645478,-8.142610536794319,0.0
position,13.712233164714208,-8.6399803418747,0.0
position,12.381329786514113,-8.204751899342035,0.0
position,10.27432558083967,-8.028944984496777,0.0
position,9.024700033482839,-8.032139894360856,0.0
position,7.180091040956663,-8.233535134547498,0.0
position,6.94756915306844,-4.426886174832835,0.0
