position,15.556822841978402,-1.8508877393484549,0.0
position,15.822037588510105,-2.7397389516421837,0.0
position,16.179835414491677,-4.689521141099159,0.0
position,16.49082918770574,-6.354200310869064,0.0
position,16.680677753437532,-7.63659983475943,0.0
position,14.912406400154248,-8.388916230343355,0.0
position,10.399747107539138,-5.340893630088389,0.0
position,8.725053107040047,-5.864709379625428,0.0
position,8.103743077145955,-6.290356978450172,0.0
position,7.86285825348623,-6.398488476116505,0.0
position,7.834577847872636,-6.687439598791931,0.0
