position,15.06455973931716,-4.212147043093617,0.0
position,14.746360403230558,-5.355163603871441,0.0
position,15.398591402920815,-5.656969294130488,0.0
position,15.937493635436809,-7.491544706983241,0.0
position,15.48357680580834,-8.32461598946261,0.0
position,13.589864833048253,-8.164541410322329,0.0
position,12.036900949008915,-7.733274046268607,0.0
position,10.253804184787986,-7.6566817883753275,0.0
position,8.300576277966238,-7.417723534180651,0.0
position,6.36111577489307,-6.987024081307401,0.0
position,4.321121024486674,-6.435155968298602,0.0
