position,14.655815826852917,-1.1996849880845688,0.0
position,12.222360856186253,-3.311190549291358,0.0
position,12.9190566007204,-5.111427067283211,0.0
position,13.423860472904536,-5.917070779647318,0.0
position,12.343745346110385,-7.41575220920902,0.0
position,11.711717430729434,-5.691923563575875,0.0
position,10.142301400871796,-6.094553186341865,0.0
position,8.575202445739784,-6.871644085709193,0.0
position,7.9158890921348934,-6.484863141786547,0.0
position,7.860011086423779,-6.75949188349868,0.0
position,5.119068459401129,-6.796963120860472,0.0
