position,15.188931306952258,-1.549914581592393,0.0
position,15.737465449347583,-3.348924750158851,0.0
position,16.13769445228539,-4.863734469782087,0.0
position,13.48569507081511,-8.159926349123575,0.0
position,13.670303222915763,-9.039865302002957,0.0
position,13.928416896138017,-8.052003232101343,0.0
position,12.316424557066398,-8.23526384509547,0.0
position,9.985792092718828,-7.740003267438425,0.0
position,8.086746917731178,-8.014759911379112,0.0
position,6.4542676373641745,-8.105585582551974,0.0
position,4.37043612806629,-8.153947216386065,0.0
