position,16.40942289466946,-1.4490245989348673,0.0
position,15.27992826354875,-2.720701597400545,0.0
position,15.523342741517212,-4.790080320428595,0.0
position,15.296252563511835,-5.679540988425728,0.0
position,15.877155497407925,-6.465048842768543,0.0
position,14.073641422550306,-7.699136846239562,0.0
position,12.46402527257389,-7.737845379876164,0.0
position,10.546937137947275,-7.818199674675334,0.0
position,9.60297097002121,-7.284815862221581,0.0
position,8.562833177448296,-7.080679570781472,0.0
position,6.620345660242456,-6.050833200782434,0.0
