position,15.087854945648697,-2.498613532725733,0.0
position,14.846401151617915,-3.7751857824725614,0.0
position,15.844406157088924,-4.817787667912111,0.0
position,13.205637167460901,-7.396355249246657,0.0
position,13.440792741642062,-8.676351131889774,0.0
position,12.71654702940811,-9.30681499035674,0.0
position,11.23702991749847,-8.287467814802014,0.0
position,9.438639947749552,-8.117284937068618,0.0
position,8.293389155573697,-5.077281577003624,0.0
position,7.942443029430977,-5.787902935380523,0.0
position,6.070411685025602,-3.9373767255280763,0.0
