position,16.555956267741752,-0.9587462618382601,0.0
position,13.142137752799698,-4.66481470703684,0.0
position,12.656200636315637,-5.8295477268967995,0.0
position,12.093076489433395,-7.588061719303198,0.0
position,12.187481454059903,-7.470298460168054,0.0
position,10.36671026773049,-8.05266084311158,0.0
position,12.148675726347726,-7.599424744167443,0.0
position,10.493095045580684,-7.898743631267241,0.0
position,9.001118129428932,-8.061092368370923,0.0
position,6.908384930981552,-7.360068565793828,0.0
position,5.055933184996052,-7.6609498063357035,0.0
